1119,
1311231,"Raga Lalita, Persian, Chromatic Hypolydian inverse, Raga Suddha Pancama"
3112311,"Mela Calanata, Raga None, Chromatic Dorian inverse"
1131213,Locrian diminished flat 3
1312131,"Major Gipsy, Double Harmonic Major, Bhairav That, Mela Mayamalavagaula, Raga Paraj, Kalingada, Gaulipantu, Lalitapancamam, Chromatic 2nd Byzantine Liturgical, Hitzazkiar: Greece, Maqam Zengule, Hijaz Kar, Suzidil"
3121311,"Mela Rasikapriya, Raga Rasamanjari, Hamsagiri"
1213113,Super Phrygian diminished
2131131,"Double Harmonic Minor, Hungarian Minor, Egyptian Heptatonic, Mela Simhendramadhyama, Raga Madhava Manohari, Maqam Nawa Athar, Hisar, Flamenco Mode, Niavent: Greece"
1311312,"Oriental, Raga Ahira-Lalita, Hungarian Minor inverse, Tsinganikos: Greece"
3113121,Ionian augmented sharp 2
1131312,
1313121,
3131211,
1312113,"Mela Gayakapriya, Raga Kalakanti, Gipsy Hexatonic"
3121131,"Mela Dhatuvardhani, Raga Dhauta Pancama, Devarashtra"
1211313,
2113131,
1132113,"Chromatic Dorian, Mela Kanakangi, Raga Kanakambari"
1321131,"Chromatic Hypolydian, Purvi That, Mela Kamavardhani, Raga Shri, Pantuvarali, Basant, Kasiramakriya, Suddharamakriya, Puriya Dhanashri, Dhipaka, Pireotikos: Greece, Composite II"
3211311,"Chromatic Hypophrygian, Blues scale III"
2113113,"Chromatic Hypodorian, Relative Blues scale, Raga Dvigandharabushini"
1131132,Chromatic Mixolydian
1311321,"Chromatic Lydian, Raga Lalit, Bhankar"
3113211,Chromatic Phrygian
1112223,
1122231,
1222311,Mela Rupavati
2223111,
2231112,
2311122,
3111222,
1112232,
1122321,
1223211,
2232111,
2321112,
3211122,
2111223,
1112322,
1123221,
1232211,
2322111,"Raga Sorati, Sur Malhar"
3221112,
2211123,
2111232,
1113222,
1132221,"Mela Manavati, Raga Manoranjani"
1322211,Verdi's Scala enigmatica ascending
3222111,
2221113,"Mela Kantamani, Raga Kuntala, Srutiranjani"
2211132,
2111322,
1121223,
1212231,
2122311,"Mela Varunapriya, Viravasantham"
1223112,
2231121,
2311212,
3112122,"Mela Ragavardhani, Raga Cudamani"
1121232,
1212321,
2123211,
1232112,
2321121,
3211212,Blues Heptatonic II
2112123,
1121322,The Elephant Scale (12-Tone)
1213221,
2132211,
1322112,
3221121,
2211213,
2112132,
1122123,Altered Minor
1221231,Harmonic Locrian
2212311,"Mela Naganandini, Raga Nagabharanam, Samanta, Ionian sharp 6"
2123112,Dorian augmented
1231122,"Mela Bhavapriya, Raga Bhavani, Kalamurti, Neveseri ascending: Greece, Sub Phrygian"
2311221,Lydian sharp 3
3112212,"Mela Vagadhisvari, Raga Bhogachayanata, Nandkauns, Ganavaridhi, Chayanata, Bluesy Rock 'n Roll, Mixolydian sharp 2"
1122132,Altered harmonic minor
1221321,Neapolitan major flat 5
2213211,
2132112,Ukrainian Minor augmented
1321122,"Mela Namanarayani, Raga Narmada, Pratapa, Harsh Major-Minor, Sub Phrygian dominant"
3211221,
2112213,Ultra Locrian natural 2
1122213,Ultra Locrian diminished
1222131,"Neapolitan Minor, Mela Dhenuka, Raga Bhinnasadjam, Dhunibinnashadjam, Kirvanti, Takka, Maqam Shahnaz Kurdi, Hungarian Gipsy"
2221311,"Mela Citrambari, Raga Chaturangini, Lydian sharp 6"
2213112,Mixolydian augmented
2131122,"Minor Gipsy, Ukrainian Dorian, Mela Sanmukhapriya, Raga Camara, Chinthamani"
1311222,Locrian dominant
3112221,"Mela Sulini, Raga Sailadesakshi, Raga Trishuli, Houzam: Greece, Ionian sharp 2"
1122312,
1223121,
2231211,
2312112,
3121122,"Mela Jyotisvarupini, Raga Jotismatti"
1211223,
2112231,
1123122,Super Phrygian flat 3
1231221,"Mela Suvarnangi, Raga Sauviram, Lydian diminished flat 2"
2312211,
3122112,Hungarian augmented
1221123,Locrian diminished flat 6
2211231,Harmonic major flat 5
2112312,Super Dorian flat 5
1123212,
1232121,
2321211,
3212112,
2121123,
1211232,
2112321,
1131222,Locrian flat 3
1312221,"Mela Suryakanta, Bhairubahar That, Raga Supradhipam, Sowrashtram, Jaganmohini, Major-Melodic Phrygian, Hungarian Gipsy inverse, Ionian flat 2"
3122211,
1222113,"Mela Senavati, Raga Senagrani, Malini, Phrygian diminished"
2221131,"Harmonic Lydian, Mela Latangi, Raga Gitapriya, Hamsalata"
2211312,"Minor Gipsy inverse, Mixolydian flat 5"
2113122,"Sabach (Sambah) ascending: Greece, Super Minor"
1132122,"Mela Ratnangi, Raga Phenadyuti, Phrygian flat 3"
1321221,"Marva That, Mela Gamanasrama, Raga Partiravam, Puriya, Puriya Kalyan, Purvikalyani, Sohani, Bairari, Harsh-intense Major, Peiraiotikos: Greece, Lydian flat 2"
3212211,
2122113,"Mela Jhankaradhvani, Raga Jhankara Bhramavi, Minor diminished"
1221132,Locrian flat 6
2211321,Ionian flat 5
2113212,"Super Dorian, Bebop Minor"
1132212,"Mela Vanaspati, Raga Bhanumati"
1322121,
3221211,
2212113,"Mela Mararanjani, Raga Keseri, Major Bebop Heptatonic"
2121132,Modified Blues
1211322,
2113221,
1212123,
2121231,"Locrian nr.2, Harmonic Minor flat 5"
1212312,Super Locrian natural 6
2123121,Melodic augmented
1231212,"Mela Sadvidhamargini, Raga Sthavarajam, Tivravahini, Ukrainian Minor flat 2"
2312121,"Nohkan Flute scale: Japan, Lydian augmented sharp 3"
3121212,"Hungarian Major, Mela Nasikabhusani, Raga Nasamani"
1212132,Altered harmonic major
2121321,"Jeths' mode, Melodic Minor flat 5"
1213212,Super Dorian flat 2
2132121,Lydian augmented-diminished
1321212,"Mela Ramapriya, Raga Ramamanohari, Romanian Major, Petrushka chord, Lydian dominant flat 2"
3212121,Super Lydian
2121213,"Moravian Pistalkova, Hungarian Major inverse"
1212213,"Ultralocrian, Superlocrian Diminished, Mixolydian sharp 1"
2122131,"Harmonic Minor, Mischung 4, Pilu That, Mela Kiravani, Raga Kiranavali, Kirvani, Kalyana Vasantha, Deshi(3), Maqam Bayat-e-Esfahan, Sultani Yakah, Zhalibny Minor, Armoniko minore: Greece"
1221312,"Locrian natural 6, Maqam Tarznauyn"
2213121,"Ionian Augmented, Ionian sharp 5"
2131212,"Mela Hemavati, Raga Desisimharavam, Maqam Nakriz, Tunisian, Dorian sharp 4, Misheberekh: Jewish, Souzinak (Peiraiotikos Minor), Nigriz, Pimenikos: Greece, Ukrainian Minor, Kaffa, Gnossiennes"
1312122,"Phrygian Dominant, Phrygian Major, Mela Vakulabharanam, Raga Jogiya, Ahiri, Vativasantabhairavi, Zilof, Ahava Rabba, Freygish: Jewish, Maqam Hijaz-Nahawand, Humayun, Spanish Gipsy, Dorico Flamenco: Spain, Hitzaz: Greece, Harmonic Major inverse"
3121221,"Aeolian Harmonic, Lydian sharp 2, Mela Kosalam, Raga Kusumakaram"
1213122,"Makam Huzzam, Maqam Saba Zamzam, Super Phrygian, Phrygian flat 4"
2131221,"Lydian Diminished, Mela Dharmavati, Raga Arunajualita, Dumyaraga, Madhuvanti, Ambika"
1312212,"Harmonic Minor inverse, Mela Cakravaka, Raga Ahir Bhairav, Bindumalini, Vegavahini, Makam Hicaz, Zanjaran, Mixolydian flat 2"
3122121,"Aeolian flat 1, Lydian augmented sharp 2"
1221213,"Locrian diminished, Locrian double-flat 7"
2212131,"Harmonic Major, Mela Sarasangi, Raga Haripriya, Simhavahini, Mischung 2, Ethiopian, Tabahaniotikos: Greece"
2121312,"Dorian flat 5, Blues Heptatonic, Makam Karcigar, Maqam Nahawand Murassah, Kiourdi ascending, Kartzihiar: Greece"
1122222,"Leading Whole-tone inverse, Altered melodic minor, Super Locrian flat 3"
1222221,"Neapolitan Major, Lydian Major, Mela Kokilapriya, Raga Kokilaravam"
2222211,"Leading Whole-tone, Lydian augmented sharp 6"
2222112,Lydian dominant augmented
2221122,"Lydian Minor, Mela Risabhapriya, Raga Ratipriya"
2211222,Major Locrian
2112222,Super Locrian natural 2
1212222,"Superlocrian, Altered Dominant, Diminished Whole-tone, Locrian flat 4, Pomeroy, Ravel"
2122221,"Melodic Minor ascending, Jazz Minor, Minor-Major, Mela Gaurimanohari, Raga Patdip, Velavali, Deshi(2), Mischung 1, Hawaiian"
1222212,"Mela Natakapriya, Jazz Minor inverse, Phrygian-Mixolydian, Dorian flat 2, Raga Natabharanam, Ahiri Todi"
2222121,"Lydian Augmented, Lydian sharp 5"
2221212,"Lydian Dominant, Mela Vacaspati, Raga Bhusavati, Bhusavali, Overtone, Lydian-Mixolydian, Bartok"
2212122,"Major-Minor, Melodic Major, Mischung 6, Mixolydian flat 6, Mela Carukesi, Raga Charukeshi, Tarangini"
2121222,"Minor Locrian, Half Diminished, Locrian natural 2, Minor flat 5"
1221222,"G.Mixolydian, G.Hyperdorian, M.Hypophrygian, M.Locrian, G.M.Hyperaeolian, Rut biscale descending, Pien chih: China, Makam Lami, Yishtabach: Jewish"
2212221,"G.Lydian, M.Ionian, M.Hypolydian, Major, Bilaval That, Mela Shankarabharanam, Raga Atana, Ghana Heptatonic, Peruvian Major, Matzore, Rast ascending: Greece, 4th plagal Byzantine, Ararai: Ethiopia, Makam Cargah, Ajam Ashiran, Dastgah-e Mahur, Dastgah-e Rast Panjgah, Xin: China, DS2"
2122212,"G.Phrygian, M.Dorian, M.Hypomixolydian, Kafi That, Mela Kharaharapriya, Raga Bageshri, Bhimpalasi, Nayaki Kanada, Sriraga, Ritigaula, Huseni, Kanara, Mischung 5, Gregorian nr.8, Eskimo Heptatonic, Yu: China, Hyojo, Oshikicho, Banshikicho: Japan, Nam: Vietnam"
1222122,"G.Dorian, M.Phrygian, G.M.Hypoaeolian, Bhairavi That, Mela Hanumatodi, Raga Asavari (Asaveri), Bilashkhani Todi, Ghanta, Makam Kurd, Gregorian nr.3, In, Zokuso: Japan, Ousak: Greece, Major inverse"
2221221,"G.Hypolydian, M.Lydian, G.M.Hypolocrian, Rut biscale ascending, Kalyan That (Yaman), Mela Mecakalyani, Raga Shuddh Kalyan, Ping, Kung, Gu: China"
2212212,"G.Hypophrygian, G.Ionian (Iastian), M.Mixolydian, G.M.Hypoionian, Hypermixolydian, Khamaj That, Mela Harikambhoji, Raga Harini, Janjhuti, Khambhavati, Surati, Balahamsa, Devamanohari, Mischung 3, Gregorian nr.7, Enharmonic Byzantine Liturgical, Rast descending: Greece, Ching, Shang: China"
2122122,"G.M.Hypodorian, G.M.Aeolian, G.Hyperphrygian, Natural Minor, Melodic Minor descending, Asavari That, Mela Natabhairavi, Raga Jaunpuri, Adana, Darbari, Dhanyasi, Jingla, Gregorian nr.2, Makam Buselik, Nihavend, Peruvian Minor, Se, Chiao: China, Geez, Ezel: Ethiopia, Kiourdi descending: Greece, Cushak: Armenia"
11111115,
11111151,
11111511,
11115111,
11151111,
11511111,
15111111,
51111111,
11111124,
11111241,
11112411,
11124111,
11241111,
12411111,
24111111,
41111112,
11111142,
11111421,
11114211,
11142111,
11421111,
14211111,
42111111,
21111114,
11111214,
11112141,
11121411,
11214111,
12141111,
21411111,
14111112,
41111121,
11111412,
11114121,
11141211,
11412111,
14121111,
41211111,
12111114,
21111141,
11112114,
11121141,
11211411,
12114111,
21141111,
11411112,
14111121,
41111211,
11114112,
11141121,
11411211,
14112111,
41121111,
11211114,
12111141,
21111411,
11121114,
11211141,
12111411,
21114111,
11141112,
11411121,
14111211,
41112111,
11111133,
11111331,
11113311,
11133111,
11331111,
13311111,
33111111,
31111113,
11111313,
11113131,
11131311,
11313111,
13131111,
31311111,
13111113,
31111131,
11113113,
11131131,
11311311,
13113111,
31131111,
11311113,
13111131,Raga Ramkali (Ramakri)
31111311,
11131113,"Messiaen mode 4, Tcherepnin Octatonic mode 3"
11311131,Tcherepnin Octatonic mode 2
13111311,Tcherepnin Octatonic mode 1
31113111,"Messiaen mode 4 inverse, Tcherepnin Octatonic mode 4"
11111223,
11112231,
11122311,
11223111,
12231111,
22311111,
23111112,
31111122,
11111232,
11112321,
11123211,
11232111,
12321111,
23211111,
32111112,
21111123,
11111322,
11113221,
11132211,
11322111,
13221111,
32211111,
22111113,
21111132,
11112123,
11121231,
11212311,
12123111,
21231111,
12311112,
23111121,
31111212,
11112132,
11121321,
11213211,
12132111,
21321111,
13211112,
32111121,
21111213,
11112213,
11122131,Harmonic and Neapolitan Minor mixed
11221311,
12213111,
22131111,
21311112,Raga Cintamani
13111122,
31111221,
11112312,
11123121,
11231211,
12312111,
23121111,
31211112,
12111123,
21111231,
11113122,
11131221,
11312211,
13122111,
31221111,
12211113,
22111131,
21111312,
11113212,
11132121,
11321211,
13212111,
32121111,
21211113,
12111132,
21111321,
11121123,
11211231,
12112311,
21123111,
11231112,
12311121,
23111211,
31112112,
11121132,
11211321,
12113211,
21132111,
11321112,
13211121,
32111211,
21112113,
11121213,
11212131,
12121311,
21213111,
12131112,
21311121,
13111212,
31112121,
11121312,
11213121,
12131211,
21312111,
13121112,
31211121,
12111213,
21112131,
11122113,
11221131,
12211311,
22113111,
21131112,
11311122,
13111221,Raga Bhatiyar
31112211,
11123112,
11231121,
12311211,Neveseri: Greece
23112111,
31121112,
11211123,
12111231,
21112311,
11131122,
11311221,
13112211,Verdi's Scala enigmatica
31122111,
11221113,
12211131,Half-diminished Bebop
22111311,
21113112,
11131212,
11312121,
13121211,Maqam Hijaz (Hedjaz)
31212111,
12121113,
21211131,"Algerian, Sabiren"
12111312,Maqam Shadd'araban
21113121,
11132112,
11321121,
13211211,
32112111,
21121113,
11211132,
12111321,
21113211,
11211213,
12112131,
21121311,
11213112,
12131121,
21311211,
13112112,
31121121,
11211312,
12113121,
21131211,Sabach (Sambah): Greece
11312112,
13121121,Raga Saurashtra
31211211,
12112113,
21121131,
11311212,
13112121,
31121211,
11212113,
12121131,
21211311,
12113112,
21131121,
11112222,
11122221,
11222211,
12222111,
22221111,
22211112,
22111122,
21111222,
11121222,
11212221,
12122211,
21222111,"Raga Mian Ki Malhar, Bahar, Sindhura"
12221112,
22211121,
22111212,
21112122,
11122122,Phrygian/Aeolian mixed
11221221,
12212211,Prokofiev
22122111,"Genus diatonicum, Dominant Bebop, Raga Khamaj, Desh Malhar, Alhaiya Bilaval, Devagandhari, Bihagara, Maqam Shawq Awir, Gregorian nr.6, Major/Mixolydian mixed, Chinese Eight-Tone, Rast: Greece"
21221112,"Raga Mukhari, Anandabhairavi, Deshi, Manji, Gregorian nr.1, Dorian/Aeolian mixed"
12211122,Phrygian/Locrian mixed
22111221,"Ishikotsucho: Japan, Raga Yaman Kalyan, Chayanat, Bihag, Hamir Kalyani, Kedar, Gaud Sarang, Genus diatonicum veterum correctum, Gregorian nr.5, Kubilai's Mongol scale, Major/Lydian mixed"
21112212,"Minor Bebop, Dorian Bebop, Raga Zilla, Mixolydian/Dorian mixed"
11122212,Adonai Malakh: Jewish
11222121,
12221211,Hamel
22212111,
22121112,
21211122,
12111222,"Espla's scale, Eight-tone Spanish"
21112221,
11211222,
12112221,
21122211,
11222112,
12221121,Neapolitan Major and Minor mixed
22211211,
22112112,
21121122,
11212122,
12121221,Shostakovich
21212211,
12122112,
21221121,"Zirafkend: Arabic, Melodic Minor Bebop"
12211212,
22112121,
21121212,
11212212,
12122121,Magen Abot: Jewish
21221211,"Maqam Nahawand, Farahfaza, Raga Suha (Suha Kanada), Gregorian nr.4, Utility Minor"
12212112,
22121121,"Major Bebop, Altered Mixolydian"
21211212,Blues scale II
12112122,Spanish Phrygian
21121221,
11221122,Messiaen mode 6
12211221,Van der Horst Octatonic
22112211,Messiaen mode 6 inverse
21122112,Equal temperaments 4 and 6 mixed
11221212,
12212121,
22121211,
21212112,
12121122,
21211221,
12112212,JG Octatonic
21122121,
12121212,"Octatonic, Messiaen mode 2, Dominant Diminished, Diminished Blues, Half-Whole step scale"
21212121,"Diminished, Modus conjunctus, Messiaen mode 2 inverse, Whole-Half step scale"
111111114,
111111141,
111111411,
111114111,
111141111,
111411111,
114111111,
141111111,
411111111,
111111123,
111111231,
111112311,
111123111,
111231111,
112311111,
123111111,
231111111,
311111112,
111111132,
111111321,
111113211,
111132111,
111321111,
113211111,
132111111,
321111111,
211111113,
111111213,
111112131,
111121311,
111213111,
112131111,
121311111,
213111111,
131111112,
311111121,
111111312,
111113121,
111131211,
111312111,
113121111,
131211111,
312111111,
121111113,
211111131,
111112113,
111121131,
111211311,
112113111,
121131111,
211311111,
113111112,
131111121,
311111211,
111113112,
111131121,
111311211,
113112111,
131121111,
311211111,
112111113,
121111131,
211111311,
111121113,
111211131,
112111311,
121113111,
211131111,
111311112,
113111121,
131111211,
311112111,
111131112,
111311121,
113111211,
131112111,
311121111,
111211113,
112111131,
121111311,
211113111,
111111222,
111112221,
111122211,
111222111,
112221111,
122211111,
222111111,
221111112,
211111122,
111112122,
111121221,
111212211,
112122111,Chromatic Bebop
121221111,
212211111,"Raga Pilu, Full Minor"
122111112,
221111121,
211111212,Blues Enneatonic II
111112212,
111122121,
111221211,
112212111,
122121111,
221211111,Raga Pahadi
212111112,Kiourdi: Greece
121111122,
211111221,
111121122,
111211221,
112112211,
121122111,
211221111,
112211112,
122111121,
221111211,
211112112,
111121212,
111212121,
112121211,
121212111,
212121111,
121211112,
212111121,
121111212,
211112121,
111122112,
111221121,
112211211,
122112111,
221121111,
211211112,
112111122,
121111221,
211112211,
111211122,Locrian/Aeolian mixed
112111221,
121112211,
211122111,"Raga Malgunji, Ramdasi Malhar, Major/Dorian mixed, Blues Enneatonic"
111221112,Chromatic and Diatonic Dorian mixed
112211121,
122111211,
221112111,"Taishikicho, Ryo: Japan, Raga Chayanat, Lydian/Mixolydian mixed"
211121112,"Houseini: Greece, Modes of Major Pentatonic mixed"
111211212,
112112121,
121121211,"Moorish Phrygian, Phrygian/Double Harmonic Major mixed"
211212111,
112121112,
121211121,
212111211,
121112112,
211121121,
111212112,
112121121,Chromatic and Permuted Diatonic Dorian mixed
121211211,
212112111,
121121112,
211211121,
112111212,Youlan scale: China
121112121,
211121211,
112112112,"Messiaen mode 3, Tcherepnin Nonatonic mode 3"
121121121,"Genus chromaticum, Tcherepnin Nonatonic mode 1, Augmented-9"
211211211,"Messiaen mode 3 inverse, Tcherepnin Nonatonic mode 2"
1111111113,
1111111131,
1111111311,
1111113111,
1111131111,
1111311111,
1113111111,
1131111111,
1311111111,
3111111111,
1111111122,
1111111221,
1111112211,
1111122111,
1111221111,
1112211111,
1122111111,
1221111111,
2211111111,
2111111112,
1111111212,
1111112121,
1111121211,Raga Sindhi-Bhairavi
1111212111,
1112121111,
1121211111,
1212111111,
2121111111,
1211111112,Maqam Tarzanuyn
2111111121,Maqam Shawq Afza
1111112112,
1111121121,
1111211211,
1112112111,
1121121111,
1211211111,
2112111111,
1121111112,
1211111121,
2111111211,
1111121112,
1111211121,
1112111211,
1121112111,
1211121111,
2111211111,Major/Minor mixed
1112111112,
1121111121,
1211111211,
2111112111,Minor Pentatonic with leading tones
1111211112,Messiaen mode 7
1112111121,
1121111211,Symmetrical Decatonic
1211112111,
2111121111,Messiaen mode 7 inverse
11111111112,
11111111121,
11111111211,
11111112111,
11111121111,
11111211111,
11112111111,
11121111111,
11211111111,
12111111111,
21111111111,
111111111111,Twelve-tone Chromatic (1/11-comma)